mistral-large-latest	(np.float64(0.12), np.float64(0.18))	[('meta-llama/Llama-2-7b-chat-hf', 25, 76), ('microsoft/Phi-3.5-mini-instruct', 75, 76)]	['Llama7b']
mistral-large-latest	(np.float64(0.12), np.float64(0.18))	[('meta-llama/Llama-2-7b-chat-hf', 225, 77), ('microsoft/Phi-3.5-mini-instruct', 25, 77)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.12), np.float64(0.18))	[('meta-llama/Llama-2-7b-chat-hf', 175, 80), ('microsoft/Phi-3.5-mini-instruct', 25, 80)]	['Llama7b']
mistral-large-latest	(np.float64(0.12), np.float64(0.18))	[('meta-llama/Llama-2-7b-chat-hf', 25, 85), ('microsoft/Phi-3.5-mini-instruct', 125, 85)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.12), np.float64(0.18))	[('meta-llama/Llama-2-7b-chat-hf', 475, 89), ('microsoft/Phi-3.5-mini-instruct', 125, 89)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 175, 3), ('microsoft/Phi-3.5-mini-instruct', 75, 3)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 75, 4), ('microsoft/DialoGPT-small', 25, 4), ('microsoft/Phi-3.5-mini-instruct', 75, 4)]	['Llama7b', 'Phi', 'DgptS']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 175, 6), ('microsoft/Phi-3.5-mini-instruct', 75, 6)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 8), ('microsoft/Phi-3.5-mini-instruct', 25, 8)]	['Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 75, 10), ('microsoft/Phi-3.5-mini-instruct', 75, 10)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 75, 14), ('microsoft/Phi-3.5-mini-instruct', 25, 14)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 16), ('microsoft/Phi-3.5-mini-instruct', 25, 16)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 125, 18), ('microsoft/Phi-3.5-mini-instruct', 25, 18)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 225, 22), ('microsoft/Phi-3.5-mini-instruct', 25, 22)]	['Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 175, 23), ('microsoft/Phi-3.5-mini-instruct', 25, 23)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 25, 24), ('meta-llama/Llama-2-7b-chat-hf', 125, 24), ('microsoft/DialoGPT-small', 125, 24), ('microsoft/Phi-3.5-mini-instruct', 1000, 24)]	['BB3B', 'DgptS', 'Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 25), ('microsoft/Phi-3.5-mini-instruct', 175, 25)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 26), ('microsoft/Phi-3.5-mini-instruct', 25, 26)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 75, 27), ('microsoft/Phi-3.5-mini-instruct', 175, 27)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 25, 30), ('meta-llama/Llama-2-7b-chat-hf', 275, 30), ('microsoft/Phi-3.5-mini-instruct', 25, 30)]	['BB3B', 'Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 125, 35), ('microsoft/Phi-3.5-mini-instruct', 25, 35)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 25, 36), ('meta-llama/Llama-2-7b-chat-hf', 25, 36), ('microsoft/DialoGPT-small', 25, 36), ('microsoft/Phi-3.5-mini-instruct', 375, 36)]	['BB3B', 'Llama7b', 'DgptS', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 38), ('microsoft/Phi-3.5-mini-instruct', 25, 38)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 25, 39), ('meta-llama/Llama-2-7b-chat-hf', 25, 39), ('microsoft/DialoGPT-small', 25, 39), ('microsoft/Phi-3.5-mini-instruct', 125, 39)]	['BB3B', 'Llama7b', 'DgptS', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 40), ('microsoft/Phi-3.5-mini-instruct', 25, 40)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 75, 44), ('meta-llama/Llama-2-7b-chat-hf', 75, 44), ('microsoft/Phi-3.5-mini-instruct', 325, 44)]	['BB3B', 'Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 225, 45), ('microsoft/DialoGPT-small', 25, 45), ('microsoft/Phi-3.5-mini-instruct', 5000, 45)]	['Phi', 'Llama7b', 'DgptS']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 475, 47), ('microsoft/Phi-3.5-mini-instruct', 25, 47)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 75, 50), ('microsoft/Phi-3.5-mini-instruct', 25, 50)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 75, 54), ('microsoft/Phi-3.5-mini-instruct', 25, 54)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 55), ('microsoft/Phi-3.5-mini-instruct', 125, 55)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 25, 56), ('meta-llama/Llama-2-7b-chat-hf', 25, 56), ('microsoft/Phi-3.5-mini-instruct', 25, 56)]	['BB3B', 'Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 225, 58), ('microsoft/Phi-3.5-mini-instruct', 75, 58)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 25, 67), ('meta-llama/Llama-2-7b-chat-hf', 25, 67), ('microsoft/Phi-3.5-mini-instruct', 75, 67)]	['Llama7b', 'Phi', 'BB3B']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 69), ('microsoft/Phi-3.5-mini-instruct', 25, 69)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 71), ('microsoft/Phi-3.5-mini-instruct', 25, 71)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 73), ('microsoft/Phi-3.5-mini-instruct', 175, 73)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 275, 74), ('meta-llama/Llama-2-7b-chat-hf', 875, 74), ('microsoft/DialoGPT-small', 25, 74), ('microsoft/Phi-3.5-mini-instruct', 5500, 74)]	['Phi', 'BB3B', 'Llama7b', 'DgptS']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 175, 76), ('microsoft/Phi-3.5-mini-instruct', 175, 76)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('facebook/blenderbot-3B', 25, 77), ('meta-llama/Llama-2-7b-chat-hf', 125, 77), ('microsoft/DialoGPT-small', 25, 77), ('microsoft/Phi-3.5-mini-instruct', 175, 77)]	['Phi', 'BB3B', 'Llama7b', 'DgptS']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 75, 79), ('microsoft/Phi-3.5-mini-instruct', 75, 79)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 80), ('microsoft/DialoGPT-small', 25, 80), ('microsoft/Phi-3.5-mini-instruct', 75, 80)]	['Llama7b', 'DgptS', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 225, 85), ('microsoft/Phi-3.5-mini-instruct', 25, 85)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 89), ('microsoft/Phi-3.5-mini-instruct', 25, 89)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('meta-llama/Llama-2-7b-chat-hf', 25, 92), ('microsoft/Phi-3.5-mini-instruct', 25, 92)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.18), np.float64(0.24))	[('microsoft/DialoGPT-small', 25, 94), ('microsoft/Phi-3.5-mini-instruct', 25, 94)]	['DgptS', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 0), ('meta-llama/Llama-2-7b-chat-hf', 125, 0), ('microsoft/DialoGPT-small', 25, 0), ('microsoft/Phi-3.5-mini-instruct', 225, 0)]	['Llama7b', 'BB3B', 'Phi', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 1), ('meta-llama/Llama-2-7b-chat-hf', 175, 1), ('microsoft/DialoGPT-small', 25, 1), ('microsoft/Phi-3.5-mini-instruct', 25, 1)]	['Llama7b', 'BB3B', 'Phi', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 2), ('microsoft/Phi-3.5-mini-instruct', 375, 2)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 3), ('microsoft/Phi-3.5-mini-instruct', 175, 3)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 4), ('microsoft/Phi-3.5-mini-instruct', 125, 4)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 5), ('microsoft/Phi-3.5-mini-instruct', 25, 5)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 125, 6), ('microsoft/Phi-3.5-mini-instruct', 325, 6)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 7), ('microsoft/Phi-3.5-mini-instruct', 25, 7)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 8), ('microsoft/DialoGPT-small', 25, 8), ('microsoft/Phi-3.5-mini-instruct', 75, 8)]	['Llama7b', 'DgptS', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 125, 10), ('microsoft/Phi-3.5-mini-instruct', 425, 10)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 225, 12), ('microsoft/Phi-3.5-mini-instruct', 325, 12)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 14), ('microsoft/Phi-3.5-mini-instruct', 75, 14)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 15), ('meta-llama/Llama-2-7b-chat-hf', 25, 15), ('microsoft/DialoGPT-small', 25, 15), ('microsoft/Phi-3.5-mini-instruct', 25, 15)]	['Phi', 'BB3B', 'Llama7b', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 16), ('meta-llama/Llama-2-7b-chat-hf', 125, 16), ('microsoft/DialoGPT-small', 25, 16), ('microsoft/Phi-3.5-mini-instruct', 375, 16)]	['Phi', 'BB3B', 'Llama7b', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 17), ('microsoft/Phi-3.5-mini-instruct', 25, 17)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 18), ('meta-llama/Llama-2-7b-chat-hf', 25, 18), ('microsoft/Phi-3.5-mini-instruct', 125, 18)]	['BB3B', 'Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 20), ('microsoft/Phi-3.5-mini-instruct', 75, 20)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 21), ('microsoft/Phi-3.5-mini-instruct', 125, 21)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 22), ('meta-llama/Llama-2-7b-chat-hf', 25, 22), ('microsoft/Phi-3.5-mini-instruct', 325, 22)]	['BB3B', 'Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 75, 24), ('meta-llama/Llama-2-7b-chat-hf', 325, 24), ('microsoft/DialoGPT-small', 175, 24), ('microsoft/Phi-3.5-mini-instruct', 2000, 24)]	['BB3B', 'Llama7b', 'Phi', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 125, 25), ('meta-llama/Llama-2-7b-chat-hf', 275, 25), ('microsoft/DialoGPT-small', 25, 25), ('microsoft/Phi-3.5-mini-instruct', 125, 25)]	['BB3B', 'Llama7b', 'Phi', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 26), ('microsoft/Phi-3.5-mini-instruct', 75, 26)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 27), ('meta-llama/Llama-2-7b-chat-hf', 175, 27), ('microsoft/DialoGPT-small', 25, 27), ('microsoft/Phi-3.5-mini-instruct', 1250, 27)]	['BB3B', 'Phi', 'Llama7b', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 30), ('microsoft/Phi-3.5-mini-instruct', 75, 30)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 32), ('microsoft/Phi-3.5-mini-instruct', 25, 32)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 33), ('microsoft/Phi-3.5-mini-instruct', 25, 33)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 34), ('microsoft/Phi-3.5-mini-instruct', 25, 34)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 425, 35), ('microsoft/Phi-3.5-mini-instruct', 175, 35)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 125, 36), ('meta-llama/Llama-2-7b-chat-hf', 125, 36), ('microsoft/DialoGPT-small', 75, 36), ('microsoft/Phi-3.5-mini-instruct', 4000, 36)]	['BB3B', 'Llama7b', 'DgptS', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 38), ('microsoft/Phi-3.5-mini-instruct', 75, 38)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 75, 39), ('meta-llama/Llama-2-7b-chat-hf', 1500, 39), ('microsoft/DialoGPT-small', 375, 39), ('microsoft/Phi-3.5-mini-instruct', 75, 39)]	['Llama7b', 'BB3B', 'DgptS', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 500, 40), ('microsoft/DialoGPT-small', 25, 40), ('microsoft/Phi-3.5-mini-instruct', 75, 40)]	['Llama7b', 'Phi', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 43), ('microsoft/Phi-3.5-mini-instruct', 25, 43)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 44), ('meta-llama/Llama-2-7b-chat-hf', 325, 44), ('microsoft/Phi-3.5-mini-instruct', 2250, 44)]	['Llama7b', 'Phi', 'BB3B']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 125, 45), ('meta-llama/Llama-2-7b-chat-hf', 325, 45), ('microsoft/DialoGPT-small', 75, 45)]	['Llama7b', 'BB3B', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 47), ('meta-llama/Llama-2-7b-chat-hf', 75, 47), ('microsoft/Phi-3.5-mini-instruct', 425, 47)]	['Llama7b', 'BB3B', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 48), ('microsoft/Phi-3.5-mini-instruct', 75, 48)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 125, 49), ('microsoft/Phi-3.5-mini-instruct', 125, 49)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 50), ('microsoft/Phi-3.5-mini-instruct', 225, 50)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 51), ('microsoft/Phi-3.5-mini-instruct', 325, 51)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 53), ('microsoft/Phi-3.5-mini-instruct', 75, 53)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 55), ('meta-llama/Llama-2-7b-chat-hf', 75, 55), ('microsoft/DialoGPT-small', 25, 55), ('microsoft/Phi-3.5-mini-instruct', 2250, 55)]	['Llama7b', 'BB3B', 'Phi', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 225, 56), ('microsoft/Phi-3.5-mini-instruct', 75, 56)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 57), ('microsoft/Phi-3.5-mini-instruct', 25, 57)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 58), ('meta-llama/Llama-2-7b-chat-hf', 25, 58), ('microsoft/Phi-3.5-mini-instruct', 375, 58)]	['Phi', 'Llama7b', 'BB3B']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 61), ('microsoft/Phi-3.5-mini-instruct', 75, 61)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 62), ('microsoft/Phi-3.5-mini-instruct', 25, 62)]	['Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 64), ('microsoft/Phi-3.5-mini-instruct', 75, 64)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 65), ('microsoft/DialoGPT-small', 25, 65), ('microsoft/Phi-3.5-mini-instruct', 25, 65)]	['Llama7b', 'Phi', 'BB3B']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 125, 67), ('meta-llama/Llama-2-7b-chat-hf', 75, 67), ('microsoft/DialoGPT-small', 25, 67), ('microsoft/Phi-3.5-mini-instruct', 500, 67)]	['Phi', 'BB3B', 'Llama7b', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 69), ('microsoft/Phi-3.5-mini-instruct', 225, 69)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 25, 70), ('meta-llama/Llama-2-7b-chat-hf', 125, 70), ('microsoft/DialoGPT-small', 25, 70), ('microsoft/Phi-3.5-mini-instruct', 75, 70)]	['BB3B', 'Llama7b', 'Phi', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 275, 71), ('meta-llama/Llama-2-7b-chat-hf', 225, 71), ('microsoft/Phi-3.5-mini-instruct', 225, 71)]	['Phi', 'Llama7b', 'BB3B']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 75, 73), ('microsoft/Phi-3.5-mini-instruct', 225, 73)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('facebook/blenderbot-3B', 125, 74), ('meta-llama/Llama-2-7b-chat-hf', 1750, 74), ('microsoft/DialoGPT-small', 75, 74)]	['Llama7b', 'BB3B', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 75), ('microsoft/Phi-3.5-mini-instruct', 75, 75)]	['Phi', 'Llama7b']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 750, 76), ('microsoft/DialoGPT-small', 25, 76), ('microsoft/Phi-3.5-mini-instruct', 1000, 76)]	['BB3B', 'Llama7b', 'DgptS']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 325, 77), ('microsoft/Phi-3.5-mini-instruct', 500, 77)]	['Llama7b', 'Phi']
mistral-large-latest	(np.float64(0.24), np.float64(0.3))	[('meta-llama/Llama-2-7b-chat-hf', 25, 78), ('microsoft/Phi-3.5-mini-instruct', 25, 78)]	['Llama7b', 'Phi']
